"CountyName","SiteName","Count","Date","Accepted"
"Caddo","557","83","1999-05-17 00:00:00.000","1"
"Caddo","557","91","2001-02-12 00:00:00.000","1"
"Caddo","557","143","2003-12-08 00:00:00.000","1"
"Caddo","560","97","2001-10-10 00:00:00.000","1"
"Caddo","560","100","2003-12-08 00:00:00.000","1"
"Caddo","561","81","2001-10-10 00:00:00.000","1"
"Caddo","561","55","2003-12-08 00:00:00.000","1"
"Caddo","559","253","1997-02-05 00:00:00.000","-1"
"Caddo","559","932","1999-05-17 00:00:00.000","1"
"Caddo","559","943","2001-10-10 00:00:00.000","1"
"Caddo","551","158","1997-02-05 00:00:00.000","1"
"Caddo","551","288","1999-05-17 00:00:00.000","1"
"Caddo","551","251","2001-10-10 00:00:00.000","1"
"Caddo","551","217","2003-12-08 00:00:00.000","1"
"Caddo","550","221","1997-02-05 00:00:00.000","1"
"Caddo","550","171","1999-05-17 00:00:00.000","1"
"Caddo","550","184","2001-02-12 00:00:00.000","1"
"Caddo","538","373","1997-02-05 00:00:00.000","1"
"Caddo","538","288","1999-05-17 00:00:00.000","1"
"Caddo","538","295","2001-10-29 00:00:00.000","1"
"Caddo","539","2121","1997-02-05 00:00:00.000","-1"
"Caddo","539","336","1999-05-17 00:00:00.000","1"
"Caddo","539","381","2001-10-29 00:00:00.000","1"
"Caddo","539","296","2003-12-10 00:00:00.000","1"
"Caddo","540","717","1997-02-05 00:00:00.000","-1"
"Caddo","540","2088","1999-06-14 00:00:00.000","1"
"Caddo","540","2156","2001-02-20 00:00:00.000","1"
"Caddo","540","2420","2003-12-10 00:00:00.000","1"
"Caddo","545","231","1997-02-05 00:00:00.000","-1"
"Caddo","545","779","1999-08-18 00:00:00.000","1"
"Caddo","545","762","2001-02-20 00:00:00.000","1"
"Caddo","545","1423","2003-12-10 00:00:00.000","-1"
"Caddo","553","317","1997-02-05 00:00:00.000","1"
"Caddo","553","255","1999-05-17 00:00:00.000","1"
"Caddo","553","231","2001-02-20 00:00:00.000","1"
"Caddo","553","245","2003-12-10 00:00:00.000","1"
"Caddo","554","622","1997-02-05 00:00:00.000","-1"
"Caddo","554","163","1999-05-17 00:00:00.000","1"
"Caddo","554","154","2001-02-12 00:00:00.000","1"
"Caddo","554","175","2003-12-08 00:00:00.000","1"
"Caddo","562","91","1997-02-05 00:00:00.000","1"
"Caddo","562","261","1999-05-17 00:00:00.000","1"
"Caddo","562","391","2001-02-12 00:00:00.000","1"
"Caddo","562","663","2003-12-08 00:00:00.000","1"
"Caddo","563","616","1997-02-05 00:00:00.000","1"
"Caddo","563","6","1999-05-17 00:00:00.000","1"
"Caddo","563","11","2001-02-12 00:00:00.000","1"
"Caddo","556","77","1997-02-05 00:00:00.000","-1"
"Caddo","556","462","1999-05-17 00:00:00.000","1"
"Caddo","556","423","2001-02-12 00:00:00.000","1"
"Caddo","556","500","2003-12-08 00:00:00.000","1"
"Caddo","564","602","1997-02-05 00:00:00.000","-1"
"Caddo","564","127","1999-05-17 00:00:00.000","1"
"Caddo","564","181","2001-02-12 00:00:00.000","1"
"Caddo","564","174","2003-12-08 00:00:00.000","1"
"Caddo","555","145","1997-01-29 00:00:00.000","-1"
"Caddo","555","551","1999-05-17 00:00:00.000","1"
"Caddo","555","516","2001-02-12 00:00:00.000","1"
"Caddo","555","831","2003-12-08 00:00:00.000","1"
"Caddo","524","242","1997-01-29 00:00:00.000","1"
"Caddo","524","160","1999-05-19 00:00:00.000","1"
"Caddo","524","181","2001-10-17 00:00:00.000","1"
"Caddo","524","240","2003-09-24 00:00:00.000","1"
"Caddo","523","83","1997-01-29 00:00:00.000","-1"
"Caddo","523","286","1999-09-01 00:00:00.000","1"
"Caddo","523","266","2001-10-17 00:00:00.000","1"
"Caddo","523","315","2003-09-24 00:00:00.000","1"
"Caddo","522","80","1997-01-29 00:00:00.000","1"
"Caddo","522","76","1999-09-01 00:00:00.000","1"
"Caddo","522","70","2001-10-17 00:00:00.000","1"
"Caddo","522","101","2003-09-24 00:00:00.000","1"
"Caddo","521","332","1997-01-29 00:00:00.000","-1"
"Caddo","521","84","1999-05-19 00:00:00.000","1"
"Caddo","521","82","2001-02-07 00:00:00.000","1"
"Caddo","521","80","2003-09-24 00:00:00.000","1"
"Caddo","516","399","1997-01-29 00:00:00.000","1"
"Caddo","516","350","1999-08-30 00:00:00.000","1"
"Caddo","516","392","2001-02-07 00:00:00.000","1"
"Caddo","516","343","2003-09-29 00:00:00.000","1"
"Caddo","517","124","1997-01-29 00:00:00.000","1"
"Caddo","517","369","1999-08-30 00:00:00.000","1"
"Caddo","517","380","2001-10-17 00:00:00.000","1"
"Caddo","517","273","2003-09-29 00:00:00.000","1"
"Caddo","518","471","1997-01-29 00:00:00.000","-1"
"Caddo","518","117","1999-05-19 00:00:00.000","1"
"Caddo","518","103","2001-10-17 00:00:00.000","1"
"Caddo","518","78","2003-12-15 00:00:00.000","1"
"Caddo","519","83","1997-01-29 00:00:00.000","-1"
"Caddo","519","416","1999-08-30 00:00:00.000","1"
"Caddo","519","417","2001-10-17 00:00:00.000","1"
"Caddo","519","358","2003-09-29 00:00:00.000","1"
"Caddo","511","869","1997-01-29 00:00:00.000","-1"
"Caddo","511","73","1999-05-24 00:00:00.000","1"
"Caddo","511","50","2001-10-15 00:00:00.000","1"
"Caddo","511","70","2003-09-24 00:00:00.000","1"
"Caddo","514","450","1997-01-29 00:00:00.000","1"
"Caddo","514","811","1999-05-24 00:00:00.000","1"
"Caddo","514","770","2001-02-14 00:00:00.000","1"
"Caddo","514","835","2003-12-17 00:00:00.000","1"
"Caddo","515","460","1997-01-29 00:00:00.000","1"
"Caddo","515","640","1999-05-24 00:00:00.000","1"
"Caddo","515","389","2001-02-14 00:00:00.000","1"
"Caddo","515","212","2003-09-24 00:00:00.000","1"
"Caddo","520","113","1997-01-29 00:00:00.000","1"
"Caddo","520","412","1999-05-19 00:00:00.000","1"
"Caddo","520","405","2001-02-07 00:00:00.000","1"
"Caddo","520","485","2003-09-24 00:00:00.000","1"
"Caddo","528","592","1997-01-29 00:00:00.000","-1"
"Caddo","528","79","1999-09-01 00:00:00.000","1"
"Caddo","528","158","2001-02-07 00:00:00.000","1"
